"75","424","794","207","1","1971-09-11 13:39:03","true","true"
"76","312","117","58","1","2015-12-30 12:56:57","true","true"
"77","133","749","34","4","2020-09-16 04:21:23","true","true"
"78","673","929","556","5","2005-11-27 17:09:04","false","false"
"79","833","550","525","3","2008-06-07 02:31:50","false","false"
"80","171","1616","897","3","2006-02-14 17:28:56","false","false"
"81","653","366","128","5","2010-10-11 08:58:02","true","true"
"82","498","735","288","1","1983-01-27 19:04:09","true","true"
"83","935","1562","39","2","1984-09-20 00:30:36","false","false"
"84","760","10","287","2","2014-08-28 00:00:13","true","true"
"85","772","174","86","4","1997-09-17 01:10:58","true","true"
"86","904","922","395","1","2008-04-17 12:24:30","false","false"
"87","49","113","91","3","1982-04-26 02:13:03","false","false"
"88","502","339","317","3","2007-04-04 13:40:16","true","true"
"89","223","1908","636","4","2000-01-18 17:44:31","false","false"
"90","640","1164","619","3","1982-02-06 02:24:29","true","true"
"91","885","132","759","1","2000-05-09 19:41:09","true","true"
"92","174","52","377","2","1977-03-17 14:04:49","false","false"
"93","334","792","688","4","2010-11-25 06:56:02","false","false"
"94","64","1898","356","1","1991-11-17 07:58:11","false","false"
"95","273","1069","562","1","2018-05-11 13:04:24","false","false"
"96","753","1140","284","5","2011-07-10 12:42:51","false","false"
"97","727","1306","879","3","1988-11-16 23:17:57","false","false"
"98","188","372","482","4","1978-08-17 12:20:49","true","true"
"99","41","282","768","4","2000-04-09 22:56:49","true","true"
"100","614","1389","321","2","1996-04-27 00:34:43","true","true"
"101","467","328","881","2","2015-05-16 22:09:23","false","false"
"102","329","1702","847","4","2015-12-13 17:40:18","true","true"
"103","741","1392","894","3","2011-01-26 22:09:15","true","true"
"104","486","736","579","2","1994-01-04 19:31:45","false","false"
"105","153","162","991","5","2018-06-08 11:18:46","false","false"
"106","622","1030","775","3","2012-03-07 17:41:49","false","false"
"107","900","1404","741","2","2000-11-02 12:31:14","true","true"
"108","175","297","566","4","1971-11-24 16:09:23","true","true"
"109","779","565","231","2","2013-12-18 09:45:49","false","false"
"110","330","429","904","1","2015-01-22 21:14:51","true","true"
"111","599","888","139","2","1997-02-28 09:18:05","true","true"
"112","309","1074","185","3","1971-09-09 16:55:37","true","true"
"113","459","210","930","2","1986-10-28 22:47:54","false","false"
"114","2","1625","745","1","1998-08-09 08:48:49","false","false"
"115","76","1823","998","4","2006-12-27 00:08:12","true","true"
"116","187","741","217","3","1974-04-30 15:04:45","true","true"
"117","709","1756","928","1","2018-04-03 05:07:11","true","true"
"118","308","637","408","2","1986-12-22 20:22:01","true","true"
"119","690","1899","596","1","2005-05-14 05:30:47","false","false"
"120","675","56","442","1","2000-10-13 10:49:16","true","true"
"121","591","1743","952","1","2020-11-08 05:15:26","false","false"
"122","739","689","90","4","1991-05-18 10:50:44","false","false"
"123","200","39","937","1","2011-10-20 21:29:03","true","true"
"124","240","1062","558","3","2005-06-14 06:57:39","true","true"
"125","357","1963","699","4","1980-05-17 14:54:07","false","false"
"126","424","101","815","5","2019-08-05 07:36:02","false","false"
"127","480","1213","382","5","2000-05-09 13:38:12","false","false"
"128","511","1446","416","5","1989-03-24 09:40:09","false","false"
"129","537","1109","615","5","2018-05-30 21:34:36","true","true"
"130","995","1543","788","3","2015-10-13 07:28:21","true","true"
"131","583","388","445","3","2010-04-06 07:41:12","true","true"
"132","966","1449","703","3","1991-03-14 07:16:38","false","false"
"133","556","429","265","2","2015-06-17 09:00:01","true","true"
"134","307","1321","388","1","2020-02-10 05:10:46","true","true"
"135","211","718","104","1","1996-02-01 06:10:45","false","false"
"136","703","831","101","2","1973-04-30 16:20:57","true","true"
"137","815","438","662","5","2019-08-27 19:13:37","false","false"
"138","315","1044","156","1","1983-01-16 03:48:24","true","true"
"139","890","907","344","1","1975-10-23 04:20:53","true","true"
"140","862","1321","866","5","1976-01-05 22:42:03","true","true"
"141","721","1067","481","2","2015-08-10 19:24:17","false","false"
"142","983","1911","347","3","2015-11-03 18:14:25","false","false"
"143","564","637","408","2","2002-04-10 17:25:39","true","true"
"144","525","1113","271","1","2018-05-03 23:34:51","false","false"
"145","608","287","574","5","1974-12-07 02:20:26","true","true"
"146","329","1962","496","4","1979-02-21 00:09:59","false","false"
"147","404","400","178","2","2016-05-13 02:09:43","true","true"
"148","405","1141","532","3","2018-10-31 11:35:11","true","true"
"149","593","1638","791","1","2007-02-09 09:45:16","true","true"
"150","228","1333","516","3","1980-05-04 05:40:38","false","false"
"151","276","859","862","3","1975-08-26 03:23:18","true","true"
"152","940","1448","885","4","1993-02-05 12:52:11","true","true"
"153","633","526","597","3","1991-07-05 09:29:19","false","false"
"154","734","1873","559","4","2009-05-09 03:36:01","true","true"
"155","528","748","677","3","2002-02-18 16:01:48","false","false"
"156","961","1097","967","3","2013-12-07 15:02:00","false","false"
"157","298","277","299","4","1972-08-17 04:59:58","false","false"
"158","61","670","622","2","2007-04-25 15:55:34","false","false"
"159","56","1173","63","4","1988-07-04 19:13:08","true","true"
"160","573","576","578","4","2020-11-22 04:38:47","false","false"
"161","185","1093","623","5","1973-07-08 01:53:36","false","false"
"162","979","790","444","1","2005-09-07 15:52:32","false","false"
"163","534","1614","734","4","1983-06-14 07:20:52","true","true"
"164","98","1015","893","2","1999-01-16 02:18:08","true","true"
"165","968","491","408","5","2015-11-06 20:35:01","false","false"
"166","678","271","785","4","1990-11-02 02:23:59","false","false"
"167","65","1833","551","3","2003-05-08 07:02:34","true","true"
"168","178","1405","728","2","1997-09-29 13:10:06","true","true"
"169","66","1457","93","3","1984-09-12 03:11:42","false","false"
"170","273","118","730","5","2012-12-09 12:25:44","true","true"
"171","12","1949","270","5","1992-08-04 17:06:43","true","true"
"172","963","1968","261","4","2017-08-10 09:02:03","false","false"
"173","127","717","332","4","1986-05-30 09:11:52","false","false"
"174","913","579","518","1","1996-07-01 17:44:20","true","true"
"175","679","1807","821","2","1977-06-14 10:02:39","true","true"
"176","42","999","841","4","2022-01-20 20:25:39","true","true"
"177","820","856","427","5","1995-01-21 05:15:32","false","false"
"178","392","92","82","4","2009-07-21 13:59:11","false","false"
"179","727","1880","211","1","2007-11-17 05:58:41","true","true"
"180","662","1963","699","5","1996-12-26 13:06:25","true","true"
"181","432","1283","579","3","2009-09-11 13:44:05","true","true"
"182","939","816","806","2","1993-09-10 07:36:40","true","true"
"183","279","176","258","2","1981-12-29 03:28:51","false","false"
"184","502","568","388","5","1978-08-30 23:11:23","false","false"
"185","115","15","700","5","2008-05-17 16:44:27","true","true"
"186","677","1963","699","4","1993-01-19 17:30:35","false","false"
"187","915","1318","843","4","1972-04-25 14:15:37","false","false"
"188","119","1407","41","3","2017-05-26 10:47:46","false","false"
"189","360","420","561","4","2003-07-20 04:23:25","false","false"
"190","208","39","32","2","1998-12-27 12:17:11","true","true"
"191","58","1614","703","4","1996-07-19 13:35:24","false","false"
"192","483","1153","813","5","2021-06-02 06:53:01","true","true"
"193","837","1836","989","4","1994-06-21 22:02:05","false","false"
"194","866","90","802","2","1999-02-19 07:36:32","true","true"
"195","652","565","678","2","1980-07-23 13:53:49","false","false"
"196","193","1103","607","1","1998-09-14 22:48:03","false","false"
"197","119","1913","717","4","1970-08-18 06:26:31","true","true"
"198","695","792","272","4","1990-03-26 20:00:49","true","true"
"199","97","1384","88","5","1974-08-23 09:41:01","false","false"
"200","910","1831","420","4","2001-08-07 17:38:50","true","true"
"201","0","1908","253","4","2004-05-11 04:50:56","false","false"
"202","767","1539","545","1","1970-05-16 21:12:24","true","true"
"203","786","1182","480","5","1970-02-26 10:13:58","true","true"
"204","69","973","642","2","1982-12-07 07:35:09","false","false"
"205","448","903","9","3","2009-11-18 15:41:42","true","true"
"206","757","494","465","3","2002-10-23 23:54:59","false","false"
"207","972","1968","261","1","2015-10-27 23:53:20","true","true"
"208","503","1371","613","1","1972-08-13 18:43:14","false","false"
"209","678","1491","287","1","2006-01-15 12:46:55","true","true"
"210","733","422","539","3","1978-11-21 19:45:55","true","true"
"211","17","728","1","1","2014-11-07 01:37:05","true","true"
"212","333","1528","272","3","2001-12-22 04:11:44","false","false"
"213","390","227","208","2","2006-01-09 21:37:45","true","true"
"214","952","113","542","3","2017-08-16 10:41:37","false","false"
"215","40","1972","461","2","1983-09-14 13:18:39","false","false"
"216","36","396","88","1","2012-06-22 07:05:31","true","true"
"217","710","1380","432","2","1991-11-17 12:21:40","false","false"
"218","500","384","887","1","1971-04-11 12:22:39","false","false"
"219","508","1013","538","4","2005-12-01 03:47:01","false","false"
"220","746","922","395","5","2011-07-10 17:28:08","false","false"
"221","843","1670","584","3","1990-02-01 17:30:27","false","false"
"222","230","1738","261","1","1980-07-03 00:43:02","true","true"
"223","391","392","232","4","2002-12-15 03:55:04","true","true"
"224","811","494","465","2","1988-03-31 11:14:59","false","false"
"225","135","97","338","1","1996-02-26 03:28:48","true","true"
"226","914","757","818","2","1989-01-08 07:19:03","false","false"
"227","376","1670","584","1","2007-09-17 08:26:25","false","false"
"228","225","1206","642","3","2000-05-26 11:22:32","false","false"
"229","159","1756","96","4","1999-10-11 01:02:31","false","false"
"230","313","1626","801","5","1973-10-13 05:19:03","false","false"
"231","511","1502","968","2","1993-10-11 01:45:54","false","false"
"232","559","316","724","1","1979-06-11 18:39:57","true","true"
"233","129","1011","143","4","1970-02-15 05:04:39","false","false"
"234","647","1153","813","2","1984-04-10 03:28:33","false","false"
"235","168","936","752","3","1988-02-07 21:34:18","false","false"
"236","961","1141","532","4","1996-06-07 14:38:39","true","true"
"237","776","217","132","1","2012-09-01 20:11:07","true","true"
"238","974","1885","246","3","1999-02-26 15:07:32","false","false"
"239","516","367","694","1","1991-01-23 20:04:27","false","false"
"240","519","1593","386","2","2021-02-02 16:43:21","false","false"
"241","164","1616","488","5","2020-05-29 05:42:12","false","false"
"242","540","1960","595","1","2006-02-28 15:49:11","false","false"
"243","298","360","266","1","1993-08-07 05:23:04","true","true"
"244","205","104","632","3","1979-04-20 18:13:16","false","false"
"245","37","1894","954","4","2018-10-20 04:31:29","true","true"
"246","334","185","945","5","1994-04-08 17:47:56","false","false"
"247","900","1699","973","2","1995-08-06 06:29:54","true","true"
"248","652","1677","23","2","1973-03-23 13:03:18","true","true"
"249","572","1885","246","2","1978-10-17 10:31:00","true","true"
"250","461","64","698","2","2021-12-15 01:37:47","true","true"
"251","358","922","395","1","1974-12-05 07:18:08","false","false"
"252","624","300","694","1","2018-12-24 11:45:33","false","false"
"253","602","1756","96","1","1979-06-22 20:50:50","true","true"
"254","106","379","573","3","2018-12-27 07:27:02","true","true"
"255","539","628","641","3","1994-11-19 06:39:00","false","false"
"256","880","1432","517","2","1970-04-15 02:42:44","true","true"
"257","188","880","638","1","2022-08-24 23:47:07","false","false"
"258","154","1953","49","3","1996-05-18 13:41:29","false","false"
"259","207","176","397","1","1993-09-14 07:21:28","false","false"
"260","280","1661","503","4","2001-11-09 01:35:35","false","false"
"261","108","249","995","1","1991-11-16 07:59:15","true","true"
"262","945","809","272","4","1992-07-20 04:20:19","false","false"
"263","975","1344","724","3","2017-12-28 00:48:23","true","true"
"264","533","910","943","3","1981-04-13 19:39:57","false","false"
"265","826","1614","703","1","1993-07-23 02:46:43","false","false"
"266","759","591","459","2","2022-01-10 02:25:36","false","false"
"267","870","1736","180","1","1986-10-06 17:32:24","false","false"
"268","259","153","830","3","1978-10-19 21:38:47","true","true"
"269","539","1807","612","4","2012-05-18 20:06:50","false","false"
"270","826","765","414","1","1988-06-10 17:06:40","false","false"
"271","678","1902","802","4","2008-08-16 12:17:22","true","true"
"272","916","841","576","3","1992-10-17 17:04:10","false","false"
"273","183","312","16","4","2008-09-14 19:22:30","false","false"
"274","462","1099","462","5","1993-10-25 23:48:58","false","false"
"275","109","1650","388","3","2013-05-13 12:12:01","true","true"
"276","187","709","684","1","1991-02-07 03:07:59","false","false"
"277","23","15","145","2","1982-03-18 15:23:53","true","true"
"278","276","924","33","4","2017-07-08 05:20:13","true","true"
"279","652","154","495","4","1984-09-07 15:15:18","false","false"
"280","345","879","693","2","1970-03-01 22:34:20","false","false"
"281","689","1497","757","5","2009-10-11 06:04:08","false","false"
"282","443","1078","629","3","2014-08-14 12:34:44","false","false"
"283","137","801","791","3","1995-07-09 08:16:32","false","false"
"284","520","1434","968","4","1986-02-23 06:57:24","true","true"
"285","51","366","128","3","1998-12-27 20:49:00","false","false"
"286","638","754","149","4","2018-05-24 21:46:11","false","false"
"287","667","174","570","1","1987-10-12 16:18:37","false","false"
"288","213","455","34","1","2014-05-08 13:53:04","true","true"
"289","416","853","373","5","2004-03-18 18:57:10","true","true"
"290","455","411","341","2","2008-04-29 02:25:34","true","true"
"291","638","735","288","3","2000-12-01 02:30:15","true","true"
"292","608","827","647","2","1998-04-20 23:18:15","false","false"
"293","473","1414","214","3","2021-04-27 08:23:18","false","false"
"294","903","969","475","5","1981-11-04 15:02:19","true","true"
"295","802","319","271","5","2007-07-05 11:38:27","false","false"
"296","589","1029","446","5","1973-11-28 16:07:29","true","true"
"297","163","614","833","4","2002-11-10 02:57:09","false","false"
"298","389","90","802","1","2005-12-09 05:08:47","false","false"
"299","189","579","518","1","2011-12-05 20:41:20","false","false"
"300","551","721","805","4","2015-01-04 15:06:38","false","false"
"301","445","1036","363","4","1984-02-08 13:52:08","true","true"
"302","703","1518","291","4","1971-09-14 00:27:47","true","true"
"303","295","160","961","2","2016-07-30 01:06:53","true","true"
"304","409","1369","638","3","1995-07-10 14:18:30","false","false"
"305","429","1261","308","5","2021-08-16 22:11:40","true","true"
"306","843","378","564","2","1974-02-01 10:34:51","false","false"
"307","134","1249","357","2","1977-04-27 03:16:05","false","false"
"308","69","220","242","2","2002-03-16 15:04:18","false","false"
"309","818","1290","842","1","2011-01-05 17:34:29","true","true"
"310","465","645","458","4","2008-02-24 18:26:51","false","false"
"311","978","1609","55","3","1985-10-17 21:12:25","false","false"
"312","189","1930","373","2","1984-02-24 07:34:28","true","true"
"313","83","1629","338","3","2001-05-23 12:38:56","false","false"
"314","776","49","857","3","2015-06-28 14:45:35","true","true"
"315","90","503","712","4","1985-05-20 03:14:19","true","true"
"316","711","417","284","4","1986-07-07 00:35:55","false","false"
"317","73","1051","816","3","2009-02-06 08:13:54","true","true"
"318","855","401","44","4","1995-12-11 02:34:59","false","false"
"319","547","225","339","5","2002-11-25 03:57:26","true","true"
"320","206","709","684","1","2017-04-30 19:47:17","false","false"
"321","897","1561","690","3","2003-07-24 04:38:14","false","false"
"322","108","22","255","4","1982-04-30 06:15:15","false","false"
"323","810","393","92","2","2017-09-29 07:03:55","false","false"
"324","897","1612","726","4","1999-04-09 07:25:29","true","true"
"325","217","795","397","1","1989-09-25 09:30:17","false","false"
"326","725","1224","839","3","2011-12-24 20:34:30","true","true"
"327","556","1433","470","3","1989-04-28 13:53:35","true","true"
"328","447","874","691","1","1989-03-18 14:43:29","false","false"
"329","336","782","110","2","1980-11-09 23:16:44","false","false"
"330","218","638","268","1","2018-11-10 04:46:34","true","true"
"331","939","1941","757","3","2017-11-28 23:37:57","false","false"
"332","197","1067","182","2","1986-12-25 20:08:27","false","false"
"333","993","722","460","5","1990-08-01 21:13:48","true","true"
"334","681","1569","881","3","1977-10-11 02:25:58","false","false"
"335","61","1778","922","2","1974-08-01 11:21:53","false","false"
"336","871","582","320","2","1989-12-02 23:17:45","false","false"
"337","40","732","916","3","1977-02-08 10:13:00","true","true"
"338","926","946","410","2","2015-03-29 11:40:12","false","false"
"339","893","450","157","1","2014-08-22 16:12:17","false","false"
"340","346","1699","312","3","2005-07-26 00:28:15","true","true"
"341","653","1457","93","3","1987-03-26 08:35:49","false","false"
"342","254","582","320","1","1985-06-09 07:16:20","false","false"
"343","635","557","54","4","1975-03-05 17:04:41","true","true"
"344","853","1917","937","2","2021-11-25 20:04:22","false","false"
"345","5","1569","881","1","1973-09-02 05:36:50","true","true"
"346","542","334","928","3","1991-08-05 12:34:20","true","true"
"347","921","1087","213","2","1983-07-22 12:21:43","true","true"
"348","446","280","142","3","2002-01-20 02:27:56","true","true"
"349","980","24","174","4","1970-10-08 18:46:38","false","false"
"350","115","1696","273","5","1991-02-21 06:05:25","false","false"
"351","855","180","517","5","2010-03-06 23:14:03","false","false"
"352","432","1426","538","2","1972-04-07 07:51:45","false","false"
"353","454","42","313","3","1998-09-04 02:23:19","true","true"
"354","536","22","577","2","2001-08-02 16:35:43","true","true"
"355","891","459","195","1","2004-05-25 16:42:40","false","false"
"356","422","79","280","5","2012-05-10 05:02:18","false","false"
"357","593","49","857","2","2011-09-13 02:53:52","false","false"
"358","189","109","413","5","1998-08-16 17:33:19","false","false"
"359","508","1537","502","1","1997-02-07 10:20:12","false","false"
"360","912","1153","570","5","1997-06-07 05:59:17","true","true"
"361","370","51","671","2","1981-07-30 10:35:28","false","false"
"362","824","944","67","4","2019-05-08 04:31:55","true","true"
"363","38","1638","791","5","1987-07-09 21:15:42","false","false"
"364","61","26","26","5","1998-07-31 11:08:02","false","false"
"365","273","379","957","3","1986-07-11 02:47:04","true","true"
"366","198","1023","407","4","2002-05-07 09:43:45","false","false"
"367","80","1312","119","4","2015-10-03 22:28:54","false","false"
"368","187","187","962","5","1981-02-07 05:51:31","true","true"
"369","30","1712","10","1","1979-04-07 15:49:48","true","true"
"370","724","29","949","5","1997-06-14 14:07:00","false","false"
"371","457","1576","416","4","1993-06-10 07:28:35","false","false"
"372","532","929","556","3","2020-03-03 09:38:58","true","true"
"373","125","131","447","2","2021-07-27 13:22:10","false","false"
"374","33","1053","777","4","2016-05-22 22:06:09","false","false"
"375","904","660","734","3","1993-02-22 09:12:57","true","true"
"376","964","1847","101","5","1981-10-30 23:03:05","false","false"
"377","692","866","924","4","2016-12-30 05:46:39","false","false"
"378","915","484","456","1","1974-04-10 16:51:43","true","true"
"379","913","645","468","5","2014-04-06 12:57:23","true","true"
"380","194","409","125","2","2013-04-26 18:36:03","false","false"
"381","469","1015","351","2","1980-03-01 04:31:09","false","false"
"382","947","1707","93","4","1977-04-10 20:36:15","true","true"
"383","878","220","242","3","1981-06-03 21:35:43","true","true"
"384","839","479","349","5","2005-02-07 23:30:56","false","false"
"385","606","520","374","3","1983-12-15 20:10:38","true","true"
"386","990","1960","106","3","2008-12-30 19:39:01","false","false"
"387","171","1318","843","1","1997-10-26 06:36:53","false","false"
"388","16","64","698","4","1971-11-28 04:29:53","true","true"
"389","826","594","769","5","1982-09-26 21:44:41","true","true"
"390","999","683","805","2","1973-02-22 03:11:40","false","false"
"391","432","481","244","1","1994-03-28 02:33:52","false","false"
"392","689","793","460","3","1991-06-14 09:42:11","false","false"
"393","108","682","964","4","1973-01-02 10:22:30","true","true"
"394","118","106","109","2","1977-05-26 21:43:11","true","true"
"395","276","1706","896","3","2021-11-16 12:27:31","false","false"
"396","636","1179","228","2","2022-03-01 21:40:35","true","true"
"397","996","1277","861","2","1983-04-09 13:50:07","false","false"
"398","898","942","951","5","1990-12-11 04:41:43","false","false"
"399","782","189","616","1","1980-10-18 15:10:49","false","false"
"400","281","1175","153","4","2020-06-20 23:45:46","false","false"
"401","878","602","358","4","1990-01-01 15:25:03","false","false"
"402","449","870","168","2","1970-01-08 12:09:28","false","false"
"403","527","1704","241","5","2021-07-05 06:46:59","true","true"
"404","449","1286","249","5","2005-06-30 01:15:26","true","true"
"405","812","694","712","4","2013-04-21 12:23:39","true","true"
"406","755","90","783","5","1988-11-29 14:49:09","true","true"
"407","83","1540","244","3","2009-06-19 17:58:30","true","true"
"408","493","1361","142","3","2016-12-07 19:03:06","false","false"
"409","474","322","135","5","2015-07-18 10:09:23","false","false"
"410","359","719","605","5","2019-03-15 20:29:19","false","false"
"411","167","390","344","5","1977-03-18 16:49:58","true","true"
"412","646","272","298","1","2001-08-26 01:59:19","false","false"
"413","743","1910","847","1","1994-09-21 13:12:54","true","true"
"414","317","1410","354","1","1990-09-02 04:34:08","false","false"
"415","144","1565","435","4","2015-12-13 07:00:21","false","false"
"416","804","1595","691","1","1996-07-23 10:04:23","false","false"
"417","846","307","794","2","2020-04-04 17:46:49","false","false"
"418","435","743","829","3","2019-07-03 04:56:26","false","false"
"419","680","1023","407","2","2021-08-05 20:59:29","true","true"
"420","728","1256","779","5","1979-11-14 13:16:39","false","false"
"421","548","429","265","1","2022-06-16 09:16:17","false","false"
"422","467","1256","779","3","1981-05-25 00:48:23","false","false"
"423","146","714","9","1","1985-08-29 12:04:18","false","false"
"424","611","60","289","2","1985-06-02 00:57:39","false","false"
"425","302","946","410","3","1998-11-10 21:52:51","true","true"
"426","294","1044","4","5","1978-10-11 20:43:22","false","false"
"427","995","1403","238","5","2002-12-30 20:34:27","false","false"
"428","480","1217","272","4","1993-11-22 00:46:40","true","true"
"429","957","376","232","2","2001-10-09 20:44:57","false","false"
"430","846","332","371","3","1988-06-21 00:12:32","true","true"
"431","899","1482","171","5","2002-01-18 02:23:18","true","true"
"432","490","1179","228","3","2012-04-14 19:41:18","true","true"
"433","563","560","682","2","2010-04-25 23:48:23","true","true"
"434","192","560","108","2","2015-03-18 17:16:23","false","false"
"435","380","1141","532","2","1979-03-10 17:03:33","true","true"
"436","70","1094","541","3","2013-10-02 23:21:36","true","true"
"437","81","189","616","3","1981-06-10 10:32:31","true","true"
"438","889","378","564","2","2019-03-23 08:38:59","false","false"
"439","593","59","409","5","2017-11-10 18:23:22","true","true"
"440","80","585","274","1","2005-03-11 23:25:36","false","false"
"441","470","151","137","4","1985-10-07 09:57:43","false","false"
"442","549","95","55","1","1981-12-20 13:33:39","false","false"
"443","648","944","67","5","2005-12-13 00:24:23","true","true"
"444","297","1095","867","2","1982-02-07 02:56:29","true","true"
"445","512","225","437","5","1976-05-10 09:43:38","true","true"
"446","926","1141","532","1","2020-02-13 07:54:43","true","true"
"447","607","942","901","2","2011-01-18 07:45:57","false","false"
"448","76","75","383","5","2007-01-27 11:42:42","true","true"
"449","966","1973","505","1","1988-08-24 05:37:00","true","true"
"450","767","1543","788","3","1989-03-07 05:45:04","true","true"
"451","948","795","390","1","1978-10-06 20:03:11","true","true"
"452","391","1642","588","3","1974-02-19 10:30:04","false","false"
"453","162","1690","526","3","2016-07-18 16:58:05","true","true"
"454","969","329","41","1","2018-11-29 02:53:48","false","false"
"455","753","72","193","3","1997-11-29 00:41:00","true","true"
"456","938","489","189","4","2005-04-14 21:39:47","false","false"
"457","346","1293","287","3","1988-10-22 23:21:16","true","true"
"458","523","8","731","2","1971-05-21 22:40:29","false","false"
"459","419","1064","183","1","1993-06-21 23:03:22","true","true"
"460","176","1581","498","3","1974-07-21 23:33:17","false","false"
"461","115","255","635","4","2009-08-29 17:35:08","true","true"
"462","160","135","203","4","1990-11-16 07:48:50","true","true"
"463","821","694","712","1","1988-09-20 11:42:03","false","false"
"464","56","39","937","4","1989-06-13 07:16:39","false","false"
"465","739","1434","968","4","2018-07-08 00:41:58","false","false"
"466","772","1730","246","5","1997-06-09 05:35:13","false","false"
"467","229","929","219","4","1996-09-24 11:26:40","true","true"
"468","580","90","802","4","2021-06-12 15:35:47","false","false"
"469","301","425","384","2","1996-03-04 18:20:58","false","false"
"470","85","1244","753","5","2009-05-30 19:48:44","true","true"
"471","960","866","562","4","1973-04-07 12:58:03","true","true"
"472","310","478","402","4","1992-04-10 23:26:31","true","true"
"473","173","1390","727","4","1975-01-20 10:01:21","false","false"
"474","336","646","615","1","1991-12-26 16:41:56","false","false"
